date,time,tweet,tweet_id,length,hashtag,at_mention,at_message,RT,RT_pos,link,link_pos,proof_related
"2010-06-05","16:45","RT @pengwynn: Douglas Crockford: IE6 Must Die (and we have to kill it) http://yfrog.com/0dtx2unj",15498510577,96,FALSE,TRUE,FALSE,TRUE,3,TRUE,74,FALSE
"2009-11-26","17:35","313 bitchez. (@ Detroit Metropolitan Wayne County Airport (DTW) in Detroit) http://bit.ly/166A5o",6087343854,96,FALSE,TRUE,FALSE,TRUE,58,TRUE,79,FALSE
"2010-06-25","22:34","Where can I get a horse head? RT @aidaan well FOR FREE if you cross the mafia. look in yr bed",17048281818,96,FALSE,TRUE,FALSE,TRUE,33,FALSE,-1,FALSE
"2009-06-20","21:52","Heading to #southpark to rendezvous with my man @lmorchard. #mozilla #sanfrancisco #hashtaghappy",2257772931,96,TRUE,TRUE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2009-12-08","23:49","“ So Im up for whatever including complex beers polynomials and advanced weaponry.” - @seekoh",6479091227,96,FALSE,TRUE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2010-09-08","0:32","OH: “That shit is enterprise as hell. You can tell because its expensive and stupid.” / @jamiew",23866777136,96,FALSE,TRUE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2009-11-26","6:58","Flying to Detroit in a suit & tie.  I am a person who does this sort of thing. This is who I am.",6074980132,96,FALSE,FALSE,FALSE,TRUE,69,FALSE,-1,FALSE
"2007-04-26","23:25","overheard in SF (heavy chinese accent) : Do you have bicycles that go backwards? For perverts?",41214342,96,FALSE,FALSE,FALSE,TRUE,93,FALSE,-1,FALSE
"2010-03-08","20:37","The Wigglers unique silent agitator action runs 24 hours a day creating continuous ripples.",10186821144,96,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2008-05-01","8:55","New metaphor to make sure you floss: Your gums are the armpits of your teeth. (Keep em clean!)",801038109,96,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2008-09-16","6:29","A cab ride involving Ilifa Orishas and things ...way beyond your conceptual framework...",923038567,96,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2007-04-09","2:17","FML re-design. Whisky grimace. Recommendation algorithms. Easter hat. Notebook. Time for dinner.",22425501,96,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2010-01-27","4:45","Seriously uspto.gov? No bookmarking search results? Sweet!  http://skitch.com/jm3net/n1k4e/vomit",8266792519,96,FALSE,FALSE,FALSE,FALSE,-1,TRUE,63,FALSE
"2010-08-03","19:40","@othylmann My experience has been that Facebook’s right rail advertising is engagement Siberia ;)",20245332181,97,FALSE,TRUE,TRUE,TRUE,68,FALSE,-1,FALSE
"2010-04-15","5:15","RT @crystale: Panel discussion with @rsarver @ev @biz @dickc and @goldman was awesome. #chirp",12206584516,97,TRUE,TRUE,FALSE,TRUE,3,FALSE,-1,FALSE
"2010-08-19","20:59","RT @reggiewatts: I like saying No Hurries instead of No Worries. Feels a little more instructive.",21607341999,97,FALSE,TRUE,FALSE,TRUE,3,FALSE,-1,FALSE
"2010-02-28","18:50","RT @lmorchard: Being a walking edge-case was one of my main talents while working at Delicious :)",9786935210,97,FALSE,TRUE,FALSE,TRUE,3,FALSE,-1,FALSE
"2010-01-28","1:26","i dont understand @plancast. i cant invite people to my plan and i cant set a time?  #puzzling",8303422609,97,TRUE,TRUE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2010-04-19","16:00","the new iphone design is more @dieterrams -ian… and awesome-looking.  http://gizmodo.com/5520164/",12462897574,97,FALSE,TRUE,FALSE,FALSE,-1,TRUE,73,FALSE
"2010-03-17","14:59","OMMA yo momma. {conference boondogglery} (@ Marriott Marquis San Francisco) http://4sq.com/9KqnL2",10625089479,97,FALSE,TRUE,FALSE,FALSE,-1,TRUE,79,FALSE
"2009-10-12","8:25","Trapped in some fucked promenade pavillion lobby! (@ the ritz carlton in SF) http://bit.ly/14OycK",4804714539,97,FALSE,TRUE,FALSE,FALSE,-1,TRUE,80,FALSE
"2010-01-25","0:50","“There’s no girls on the internet everyone knows that.” —@jamiew knowing his meme @knowyourmeme",8170644734,97,FALSE,TRUE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2010-01-31","0:09","Anxiously awaiting the Foursquare checkin that will tell me where @sferiks mom is eating dinner.",8430593520,97,FALSE,TRUE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2010-09-23","21:43","Its not about can a product be built its about *should* it be built? /via @hnshah #leanstartup",25344788891,97,TRUE,TRUE,FALSE,TRUE,93,FALSE,-1,FALSE
"2010-02-11","18:07","“Nooo it’s not scary. You’re an adventure-seeker. *Nothing’s* scary for you.” — @allisonelvekrog",8971232697,97,FALSE,TRUE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2010-01-04","21:52","Twitter is an open standard that became plumbing. NY Times: http://bit.ly/6JlyX8 /via @zabramny",7380203856,97,FALSE,TRUE,FALSE,FALSE,-1,TRUE,63,FALSE
"2007-09-18","22:15","T-minus 45 minutes until techcrunch40 presentation infamy. Lock and load ipod psyche-up playlist.",277700732,97,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2007-02-01","17:35","wardialing wifi from SF cabs is great because the network SSID names are so ridiculously weird...",5007683,97,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2008-01-10","16:09","My dream last night would make the perfect thai exploitation/horror film. Woke up sick with fear.",584074992,97,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2008-12-28","2:33","Tonights 228 dead in Gaza mark highest Palestinian/Israeli death toll since 1948. Words fail me.",1081686173,97,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2007-07-09","1:53","that terrifyingly pure wasabi hit where your vision narrows to a tunnel as wide as a pringles can",140629982,97,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2010-01-25","8:28","books are for building. http://www.behance.net/Gallery/Creative-City-The-Hague-publication/251100",8184915405,97,FALSE,FALSE,FALSE,FALSE,-1,TRUE,27,FALSE
"2010-05-18","5:53","Rad that the new Miss USA is both Lebanese and from Detroit!  http://www.missuniverse.com/missusa",14210454030,97,FALSE,FALSE,FALSE,FALSE,-1,TRUE,65,FALSE
"2010-03-30","8:10","@dcurtis All our eyes need is a zoom dial and a curves dialog. Maybe a vignette. Were not greedy.",11297941947,98,FALSE,TRUE,TRUE,TRUE,7,FALSE,-1,FALSE
"2009-12-23","23:40","@carinnatarvin wait what is the discoplane? is this some sort of Carter Baizen pursuit operation?",6980676646,98,FALSE,TRUE,TRUE,TRUE,62,FALSE,-1,FALSE
"2010-02-14","20:05","@dturman Believe that quotes originally Adlai Stevenson’s; Murakami’s quoting him unattributed ;)",9110239456,98,FALSE,TRUE,TRUE,FALSE,-1,FALSE,-1,FALSE
"2009-04-04","5:12","@abruehl Sneakers & Alien are mysterious sounding friends unless thats code for a crazy cocktail",1450136381,98,FALSE,TRUE,TRUE,FALSE,-1,FALSE,-1,FALSE
"2010-05-26","17:37","RT @Melissa502: I love the wisdom of crowds. I dont love the output of crowds. mlebowitz @ #smw",14777830079,98,TRUE,TRUE,FALSE,TRUE,3,FALSE,-1,FALSE
"2010-01-30","20:46","RT @umairh: Zero-Rupee note fights corruption: http://bit.ly/4KpGPS  #innovation #lateral thinking",8424453308,98,TRUE,TRUE,FALSE,TRUE,3,TRUE,50,FALSE
"2010-07-28","0:25","RT @yanikjay: Blood is thicker than water. But not helping your sister move is thicker than blood.",19697519781,98,FALSE,TRUE,FALSE,TRUE,3,FALSE,-1,FALSE
"2010-08-03","17:31","RT @ChevyVolt: Obama — “We need to move forward and not look back.” http://tweetphoto.com/35799642",20237783063,98,FALSE,TRUE,FALSE,TRUE,3,TRUE,71,FALSE
"2009-12-21","21:30","Where I roll: a heat map of my @foursquare checkins! Check it: http://bit.ly/5LgsUm /via @cstoller",6905957791,98,FALSE,TRUE,FALSE,FALSE,-1,TRUE,66,FALSE
"2010-03-06","22:33","The reverse parking job I just executed should earn me a @Foursquare badge. #chevy #suburbanjungle",10092487100,98,TRUE,TRUE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2009-09-11","21:17","Suddenly dozens of wine-related people started following me. Can anyone @message me to reveal why?",3919857709,98,FALSE,TRUE,FALSE,TRUE,45,FALSE,-1,FALSE
"2007-05-20","4:18","Exhausted and useful at the end of a dirty day; that perfect combination so long missing returns.",70848322,98,FALSE,FALSE,FALSE,TRUE,42,FALSE,-1,FALSE
"2007-05-08","23:57","on my desktop the alias to my folder called Solutions without Problems is named Hole of Fuck.",56169132,98,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2007-01-03","21:32","lunch meeting over beers and burgers re exec summary servers office space (real not the movie).",2092513,98,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2007-09-20","18:16","The smell of the rubber on my new shoes is so strong that its making me sick. Need to solve that.",282145032,98,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2008-12-08","17:29","Quiet streets gray skies and a white Burgundy at Bacar made yesterday feel like 2005 in Toronto.",1045377452,98,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2007-11-28","7:10","The time I went to sleep early twice in one week... and its only tuesday. Boca abajo pies arriba.",450524062,98,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2007-09-16","1:49","A day of going nuts. Black ipod nano. So damn pretty the thing could be Aeon Fluxs diaphram case.",271523122,98,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2010-06-16","22:31","Now he’s studying. Look closely to see his crazy industrial designer writing: http://bit.ly/aAnlsw",16340226858,98,FALSE,FALSE,FALSE,FALSE,-1,TRUE,81,FALSE
"2008-11-27","5:07","“I don’t really give much of a shit about ‘culture’ you know…” — Helmut Newton http://tr.im/1jz0",1025884677,98,FALSE,FALSE,FALSE,FALSE,-1,TRUE,82,FALSE
"2009-11-25","15:38","@cstoller I hear that Buckethead will rise as the leader of the fried legions. #kfc100millionstrong",6052595589,99,TRUE,TRUE,TRUE,FALSE,-1,FALSE,-1,FALSE
"2010-03-19","22:30","@140proofads http://www.consoledigest.com/lady-gaga-makes-her-debut-on-rock-band.html /cc @takeitez",10744212398,99,FALSE,TRUE,TRUE,FALSE,-1,TRUE,16,TRUE
"2010-02-12","21:38","RT @140ProofAds: I saw a subliminal advertising executive but only for a second. - Steven Wright",9026841333,99,FALSE,TRUE,FALSE,TRUE,3,FALSE,-1,TRUE
"2010-05-04","10:39","RT @heavyd: Never talk defeat. Use words like hope belief faith victory -Norman Vincent Peale:",13358170842,99,FALSE,TRUE,FALSE,TRUE,3,FALSE,-1,FALSE
"2010-05-21","16:18","RT @ISO50: Display Myths Shattered: Read this before you buy your next monitor http://dssurl.com/SD",14438088606,99,FALSE,TRUE,FALSE,TRUE,3,TRUE,82,FALSE
"2009-10-29","21:23","effing around with @robeys kestral. excited about our new more stretchy server architecture. #yam",5269571983,99,TRUE,TRUE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2010-03-15","1:00","Pre-winner dinner! (@ Web Awards Hilton Grand Ballroom w/  @naveen @takeitez) http://4sq.com/cyl9c3",10494164205,99,FALSE,TRUE,FALSE,FALSE,-1,TRUE,81,FALSE
"2009-10-24","4:19","In the captains seat with @eckla @michael_geiger @jenn_rohde (@ SPQR in SF) http://bit.ly/1XoQU",5115830083,99,FALSE,TRUE,FALSE,FALSE,-1,TRUE,79,FALSE
"2009-03-01","4:11","Getting buttery at the tea shop then to SPQR. “You look like a Hasidic meth dealer.” -- @troyyoung",1264406341,99,FALSE,TRUE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2010-05-23","9:28","“People dont want to buy a quarter-inch drill they want a quarter pounder with cheese!” - @seekoh",14547595595,99,FALSE,TRUE,FALSE,TRUE,33,FALSE,-1,FALSE
"2009-12-06","22:08","Wasted POTential for my U.S. burners and data geeks: http://i35.tinypic.com/2w57j81.jpg /via @naan",6412139035,99,FALSE,TRUE,FALSE,FALSE,-1,TRUE,56,FALSE
"2009-02-08","4:07","Revisiting my Carhartt and Champion gear days. Happy building other late-night builders out there.",1188068988,99,FALSE,FALSE,FALSE,TRUE,22,FALSE,-1,FALSE
"2010-03-19","7:13","The IAB has created something called MART the Malicious Advertising Research Taskforce. Of course.",10711620462,99,FALSE,FALSE,FALSE,TRUE,42,FALSE,-1,FALSE
"2008-05-24","3:40","Team lineup: Fernet & ginger campari & soda vodka soda saint george flirtini. Frenchies abides.",818761550,99,FALSE,FALSE,FALSE,TRUE,74,FALSE,-1,FALSE
"2008-09-26","9:20","Luxor added two Priuses (Priii?) to the fleet! Tip of the hat to the OTHER John the Armenian in SF.",935493328,99,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2008-07-08","3:56","watching Boarding Gate; basically its Lost in Translation meets Demonlover. with Kim Gordon. Nice.",852537680,99,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2008-09-21","3:55","So stoked to check out my memory cards at home after what was hands-down the best Zivity event yet.",929019536,99,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2010-05-30","23:05","I’d heard that folks in New York use FourSquare but I guess not? :p http://tweetphoto.com/24808141",15069772174,99,FALSE,FALSE,FALSE,FALSE,-1,TRUE,71,FALSE
"2009-09-07","6:37","for my detroit ni66as: http://www.driveyourbike.org – dont learn about low clearance the hard way.",3814158683,99,FALSE,FALSE,FALSE,FALSE,-1,TRUE,26,FALSE
"2009-07-04","2:22","“Barack done opened the door: You can be the president of the free world” http://tr.im/blackdetroit",2463682059,99,FALSE,FALSE,FALSE,FALSE,-1,TRUE,77,FALSE
"2009-09-11","4:27","@takeitez you know that if you delete the deploy tweet that the website rolls itself back right?",3904903219,100,FALSE,TRUE,TRUE,FALSE,-1,FALSE,-1,FALSE
"2010-03-20","23:00","@jamiew http://www.businessinsider.com/even-with-82-million-uniques-4chan-is-only-worth-45000-2010-3",10793745094,100,FALSE,TRUE,TRUE,TRUE,87,TRUE,11,FALSE
"2010-06-18","15:50","RT @umairh: Never confuse competition with combat. Success at the first tends to prevent the second.",16479658779,100,FALSE,TRUE,FALSE,TRUE,3,FALSE,-1,FALSE
"2010-02-25","10:03","RT @jbarnette: @veganstraightedge FIX THE CROOKED MONITORS. FIX THEM FIX THEM FIX THEM AAAAAAAAAAUGH",9619657652,100,FALSE,TRUE,FALSE,TRUE,3,FALSE,-1,FALSE
"2010-09-15","2:45","RT @rands: Just because you cant measure it and there is no evidence doesnt mean it didnt happen.",24533709270,100,FALSE,TRUE,FALSE,TRUE,3,FALSE,-1,FALSE
"2010-08-08","17:41","via @robocatapps: Dunk (http://dunkapp.com) is a nice-looking iPhone viewer for Dribbble full-stop.",20644024136,100,FALSE,TRUE,FALSE,FALSE,-1,TRUE,27,FALSE
"2010-01-24","23:58","Anyone know somebody with experience water-cooling computers? @mesg me please. Have a sweet project.",8168796507,100,FALSE,TRUE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2010-08-29","19:31","The John Manoogian III Daily is out http://paper.li/jm3 - featuring @fubiz @umairh @hnshah @cstoller",22461844277,100,FALSE,TRUE,FALSE,FALSE,-1,TRUE,39,FALSE
"2010-08-19","17:32","Learning about gossip atonement blog comments and feathers courtesy @sarahlefton from G-dcasting.",21595030306,100,FALSE,TRUE,FALSE,TRUE,65,FALSE,-1,FALSE
"2009-11-07","12:25","“The novel is a meat-eating form” the author said. “It devours everything.” — @don.delillo on work",5504991819,100,FALSE,TRUE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2010-05-14","10:03","How did I never hear the term “optics” / “optically” (meaning perception) until i knew @jonelvekrog?",13967891451,100,FALSE,TRUE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2010-09-10","6:33","Why is it Hard to Bring Big Company Execs into Little Companies? http://t.co/aYo6Gq4 /via @bhorowitz",24082960971,100,FALSE,TRUE,FALSE,FALSE,-1,TRUE,68,FALSE
"2010-02-24","3:35","How do I make this table better? I want it to be green. And I want it to have dolphins. - @atothek",9558947995,100,FALSE,TRUE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2009-09-12","8:30","San Francisco bike riders: 2nd & Bryant to Divis & Washington: go. #postyourtime (ala #showyourwork)",3930834581,100,TRUE,FALSE,FALSE,TRUE,78,FALSE,-1,FALSE
"2008-07-07","6:08","Gonna go over the house an physically assault him. Hole in my heart the shape of my L.E.S. peeps.",851758850,100,FALSE,FALSE,FALSE,TRUE,68,FALSE,-1,FALSE
"2008-06-27","23:21","really not looking forward to 5:30pm friday  getting to know you conference call. like really not.",845285301,100,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2007-09-27","20:40","asking me to do a bunch of shit with tables of numbers and dates? yeah THATS a great fucking idea.",297397692,100,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2006-12-12","7:08","setting up mybloglog for my sites... after Eric changed the 4-character username limit!! (Yay Eric!)",989353,100,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2007-03-22","1:38","Done with two days of presentations. Students loved. Teacher hated. Fuck teachers. Twitter on again.",10798171,100,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2007-12-04","19:49","Now that its nearly 2008 IE7 would like to Welcome you to Tabbed Browsing http://rubyurl.com/Qxt",469475512,100,FALSE,FALSE,FALSE,FALSE,-1,TRUE,77,FALSE
"2010-07-17","16:50","@farbood re: Super important work at @grockit #hackedu / Curious: whats #hackedu? Hacking school?",18778385140,101,TRUE,TRUE,TRUE,TRUE,26,FALSE,-1,FALSE
"2009-12-23","22:37","@Lotame / @eporres Congrats!  As CMO / messaging czar can you explain the origin of the name Lotame?",6978969760,101,FALSE,TRUE,TRUE,FALSE,-1,FALSE,-1,FALSE
"2010-01-06","0:34","@cbergman CANT WAIT TO TRY the secret wine store. LOOKING FORWARD TO RECEIVING MY BETA INVITATION :)",7421512336,101,FALSE,TRUE,TRUE,FALSE,-1,FALSE,-1,FALSE
"2010-07-11","17:14"," @Cocoia Syd Mead. Even got his autograph when I was 12. #childhooddesignheroes http://bit.ly/dojMPP",18285162790,101,TRUE,TRUE,FALSE,FALSE,-1,TRUE,84,FALSE
"2010-01-27","20:28","RT @fakewinereviews: Hints of Skittle and Russian prison tattoo. This is one tough Bordeaux to crack.",8293030676,101,FALSE,TRUE,FALSE,TRUE,3,FALSE,-1,FALSE
"2010-06-15","9:23","RT @dribbble: Proud to announce the @dribbble community topped 2 billion pixels dribbbled last night.",16212136272,101,FALSE,TRUE,FALSE,TRUE,3,FALSE,-1,FALSE
"2010-03-19","5:50","RT @StephenAtHome: i should have guessed dogs were secret terrorists. their entire bodies are beards!",10709463752,101,FALSE,TRUE,FALSE,TRUE,3,FALSE,-1,FALSE
"2010-01-08","0:28","RT @sferik: choice quote from @jm3: “Look we’re just gonna build an egg network that lays chickens.”",7498274780,101,FALSE,TRUE,FALSE,TRUE,3,FALSE,-1,FALSE
"2009-12-26","18:59","Badass new tattoo for @Mickipedia: the 110 / 105 freeway interchange in LA - http://yfrog.com/37h80dj",7067606478,101,FALSE,TRUE,FALSE,FALSE,-1,TRUE,80,FALSE
"2010-09-05","18:31","“I realized that … most companies are not set up for collaboration.” http://j.mp/bMIjkS /via @sgblank",23079581506,101,FALSE,TRUE,FALSE,FALSE,-1,TRUE,72,FALSE
"2010-01-04","21:31","The Armenian alphabet in Baseline: http://flic.kr/p/7tcvQJ - Mesrop Mshtots gettin up. /via @amadad",7379644815,101,FALSE,TRUE,FALSE,FALSE,-1,TRUE,38,FALSE
"2008-02-19","3:12","Things you dont want to hear #246: Well im literally POURING WATER OUT OF THE NETWORK SWITCH...",728870052,101,TRUE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2008-03-24","15:58","Gonna start a web apps hosting company called My Machine. Our slogan? Well it works on MY machine.",776275957,101,FALSE,FALSE,FALSE,TRUE,12,FALSE,-1,FALSE
"2007-08-07","16:20","sign in chinatown on the way to work: Jack Jew and Larry Jew Inc. and then J. Nicholas Jew MD.",192104362,101,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2010-02-10","9:03","Thought I knew what’s up until [redacted] said “So I’m dating this stripper who’s married to a cop…”",8894650810,101,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2007-02-09","7:32","my boxes arrive. in seconds my dream of minimalist monkhood vanishes in a flood of records and books.",5386885,101,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2010-09-19","4:02","“You cannot tell me you doubt the existence of hell. You live in it.” — Padre Benedetto The American",24905764393,101,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2010-08-06","20:11","Working on a design overhaul of our self-serve twitter ad creator. A sneak peak: http://drbl.in/42618",20495601931,101,FALSE,FALSE,FALSE,FALSE,-1,TRUE,84,FALSE
"2009-06-30","16:43","gorgeous twitter visualizations of monome conversations. convo-viz? http://www.flickr.com/photos/jm3/",2405987598,101,FALSE,FALSE,FALSE,FALSE,-1,TRUE,71,FALSE
"2012-05-17","2:36","@jschox RT @vnaylon: So honored that our biggest customer showed up. At 140 Proof http://t.co/Tx5M8khw",202950576206651000,102,FALSE,TRUE,TRUE,TRUE,11,TRUE,85,TRUE
"2010-06-16","1:58","@forrst how is advertising on Forrst sold? do you use a network or is it direct through you? Curious…",16272005139,102,FALSE,TRUE,TRUE,TRUE,22,FALSE,-1,FALSE
"2010-09-10","7:31","@paulg no joke. http://j.mp/bcQG1w and http://www.teamliquid.net/forum/viewmessage.php?topic_id=136858",24085500299,102,FALSE,TRUE,TRUE,FALSE,-1,TRUE,19,FALSE
"2010-02-27","4:03","@pheezy GET CONED: http://gothamist.com/2010/02/22/pizza_in_a_cone_rolls_out_in_manhat.php /via @kunur",9713215964,102,FALSE,TRUE,TRUE,FALSE,-1,TRUE,22,FALSE
"2010-04-26","1:28","RT @taylorwc: Hands down my favorite business/startup debates on Twitter are between @cdixon & @rabois",12855138202,102,FALSE,TRUE,FALSE,TRUE,3,FALSE,-1,FALSE
"2009-12-26","6:11","fizzy water @sferik and a mysteriously heavy box. (@ Casanova Cocktail Lounge) http://4sq.com/585aDW",7054333697,102,FALSE,TRUE,FALSE,FALSE,-1,TRUE,82,FALSE
"2010-10-04","19:33","I for one welcome @dickc as Twitter’s new extraordinary overlord. http://t.co/vD56NdN #newtwitterceo",26389323820,102,TRUE,TRUE,FALSE,FALSE,-1,TRUE,69,FALSE
"2009-09-13","1:04","September 12th 2009 was always remembered as the day @takeitez got her nickname “Lightning Pancake.”",3945298132,102,FALSE,TRUE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2009-12-01","4:52","“Every action in a startup increases or decreases money time-to-live and morale.” /via @venturehacks",6225792831,102,FALSE,TRUE,FALSE,TRUE,25,FALSE,-1,FALSE
"2007-01-05","19:03"," #67 at the Secretary of State... and they just called #37.   IM IN UR POCKETS SWITCHIN YOUR TICKETZ",2219313,102,TRUE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2008-09-05","14:59","Sitting outside in the sun and happy background traffic noise. Is it really gonna be 91 degrees today?",910787920,102,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2009-06-29","4:51","“The best marketing strategy is to destroy your industry before your competition does.” // seth godin.",2383393781,102,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2008-08-13","4:43","oh hey. that last tweet that you got from me? didnt happen. please ignore. how about those olympics?",885982456,102,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2008-01-21","1:49","oh cool rubyurl-ified URL endpoints are still valid openID enpoints! F U versignlabs.balls.whatever.",622004232,102,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2009-03-14","21:35","“You’re gonna miss us when we’re gone!” has never been much of a business model. http://tr.im/fishwrap",1328725336,102,FALSE,FALSE,FALSE,FALSE,-1,TRUE,84,FALSE
"2007-03-29","18:45","@formalplay: ill take a 2litre of moonmist over post-structuralist deconstructionafuckwadality any day",15246771,103,FALSE,TRUE,TRUE,FALSE,-1,FALSE,-1,FALSE
"2009-11-29","18:22","@lazyweb if someone wants a console system to play racing and shooting games better to go xbox or ps3?",6175865413,103,FALSE,TRUE,TRUE,FALSE,-1,FALSE,-1,FALSE
"2010-03-06","18:09"," @umairh to interview @ev from Twitter at SXSW keynote. Dont sleep on this one.  http://bit.ly/c5jfwF",10083629806,103,FALSE,TRUE,FALSE,FALSE,-1,TRUE,85,FALSE
"2009-08-09","21:43","RT @rands: Working with Photoshop is equal parts I-want-to-punch-you-in-the-face and Holy-Shit. #wisdom",3214081575,103,TRUE,TRUE,FALSE,TRUE,3,FALSE,-1,FALSE
"2010-06-10","20:10","RT @jamesarosen: Giving a fuck is coming on strong. Were building a giving-a-fuck economy. -@garyvee",15875256279,103,FALSE,TRUE,FALSE,TRUE,3,FALSE,-1,FALSE
"2010-09-25","16:49","RT @mihae: RT @LenKendall: Making things is so 2010. The future is in making things that make things.",25514174884,103,FALSE,TRUE,FALSE,TRUE,3,FALSE,-1,FALSE
"2010-05-27","7:39","RT @Schwarzenegger: Thanks for all the questions. Sorry I cant get to all of them but... Ill be back.",14819944800,103,FALSE,TRUE,FALSE,TRUE,3,FALSE,-1,FALSE
"2010-02-20","0:24","Finally seeing @michalmigurski from Stamen after like 4 years of link-stalking him on delicious. (hi.)",9360146117,103,FALSE,TRUE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2010-03-18","21:32","Social media is the new porn. Not sure I agree. (@ OMMA Global SF w/ 21 others) http://4sq.com/aURoO4",10690325085,103,FALSE,TRUE,FALSE,FALSE,-1,TRUE,83,FALSE
"2010-08-12","18:25","Ugh. California screws domestic automotive; give break to Nissan. Sigh. http://bit.ly/bLAHY4 /via @gas2",20996040648,103,FALSE,TRUE,FALSE,FALSE,-1,TRUE,75,FALSE
"2010-01-11","6:14","“Basically craft beer is the tamale lady to the Annheuser-WalMart of beer. #torturedanalogiesthatwork",7620907105,103,TRUE,FALSE,FALSE,TRUE,66,FALSE,-1,FALSE
"2010-06-07","12:38","“The Blue Moon Diner and Guy Fieri Are Trying to Kill You Part 1.” http://bit.ly/ZZcrG - at #RailsConf",15626196181,103,TRUE,FALSE,FALSE,TRUE,63,TRUE,70,FALSE
"2007-01-02","22:54","twitter has invented a completely new hybrid gesture -- the long-distance group whisper... that echoes.",2026993,103,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2007-01-14","15:57","i consume TV like a single person shops Costco; infrequent and narrow selections in massive quantities.",2836393,103,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2007-11-29","11:16","live video feed mixing is now working in the patch. (and i look like my friggin father. shhhhaka zulu.)",454121662,103,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2008-01-24","7:50","A horrid hulking haunted and hollow-cheeked Nicholas Nolte with horned hair crawls into bed with you.",635338952,103,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2007-01-01","4:58","knee deep in noise in hamtramck. fuck detroit. fuck all scenes. fuck 2006. long live. TRANSMISSION ENDS",1925543,103,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2009-12-04","18:24","Ypsi gets free wifi via Meraki with 125 access points… Score! http://meraki.com/solutions/cs/ypsilanti/",6344913330,103,FALSE,FALSE,FALSE,FALSE,-1,TRUE,65,FALSE
