tweet_id,tweet,screen_name,name,date,avatar
1102582230,@emzbulletproof I think whiteness has degrees. Kinda like Pokemon. I'm about a lvl 87.,Aimee_B_Loved,Aimee,01-07-2009 11:30:42,http://s3.amazonaws.com/twitter_production/profile_images/178883479/Aimee2_042209_normal.jpg
1102946835,I wonder how many hours each day I'd need to exercise to get a sculpted man-body like Pink's?,Aimee_B_Loved,Aimee,01-07-2009 14:18:08,http://s3.amazonaws.com/twitter_production/profile_images/178883479/Aimee2_042209_normal.jpg
1103545025,"Friend just invented a drink. Vodka with beets, strained through a peasant kerchief into a dirty glass. It's called a Dour Russian.",shoesonwrong,Annie,01-07-2009 19:27:19,http://s3.amazonaws.com/twitter_production/profile_images/72111894/PA210029_normal.jpg
1103587229,"recalls his former producer  Enami-san who would say with resolve amidst any chaos, ""If I am here, all will be okay.""",johnmaeda,johnmaeda,01-07-2009 19:49:21,http://s3.amazonaws.com/twitter_production/profile_images/56585082/maeda-1_normal.png
1103785951,A) Admit your making it up as you go B) Make small decisions well C) Go to A,rands,rands,01-07-2009 21:50:58,http://s3.amazonaws.com/twitter_production/profile_images/78687018/rands-better-05_normal.png
1104623440,"Twitter, I'm cheating on you. With Tumblr. Remember when I said I was at Lou's, watching the game? I had my blog in Tumblr's whore mouth.",pagecrusher,Simon Goetz,01-08-2009 08:12:23,http://s3.amazonaws.com/twitter_production/profile_images/30347462/simon_copy_normal.jpg
1104816526,just received this spam IM: Have you ever been to a circus where there was a seal?,tiboutoo,tina glengary,01-08-2009 09:54:04,http://s3.amazonaws.com/twitter_production/profile_images/23025862/icon_normal.jpg
1105870917,Watching Ugly Betty. Her family is crazy and Daniel?! Don’t get me started. So not Betty’s fault. And this Connor/Molly plot is shit. Papi!,essl,Mike Essl,01-08-2009 18:55:07,http://s3.amazonaws.com/twitter_production/profile_images/58405580/essl_twit_normal.png
1107533473,painting the hairball. announcing the end of poetry.,takeitez,Lady Naylon,01-09-2009 12:03:19,http://s3.amazonaws.com/twitter_production/profile_images/54183560/scarfthumb_normal.jpg
1107975675,"Really, really. I'm holding the bouquet. The spotlight is on me. It's a nice moment. And it can only end in a shower of pig's blood.",highindustrial,Raza Syed,01-09-2009 15:35:10,http://s3.amazonaws.com/twitter_production/profile_images/91563586/gulp_normal.jpg
1108681013,Just told some dude I was Ronnie James Dio and he should jerk off to his own ass.,benmarvin,Ben Marvin,01-09-2009 23:29:16,http://s3.amazonaws.com/twitter_production/profile_images/137358821/5073NW30K00J12AFX_normal.jpg
1108758900,I am surprised to learn that the Twitter Bird is from istock.,_hollywood,Cher,01-10-2009 00:59:09,http://s3.amazonaws.com/twitter_production/profile_images/60921722/l_8f408c4050fa477df885b252f69c8538_normal.jpg
1109850909,"If I were any more lazy today, I'm pretty sure I'd be Terry Schiavo. What?",Aimee_B_Loved,Aimee,01-10-2009 14:44:33,http://s3.amazonaws.com/twitter_production/profile_images/178883479/Aimee2_042209_normal.jpg
1110464824,a fate worse than beef,joshu,joshua schachter,01-10-2009 21:24:59,http://s3.amazonaws.com/twitter_production/profile_images/14155652/joshua-small_normal.jpg
1110465833,beef throat,joshu,joshua schachter,01-10-2009 21:25:41,http://s3.amazonaws.com/twitter_production/profile_images/14155652/joshua-small_normal.jpg
1110471714,the unbearable lightness of beef,joshu,joshua schachter,01-10-2009 21:30:09,http://s3.amazonaws.com/twitter_production/profile_images/14155652/joshua-small_normal.jpg
1111114645,"I bet she'll remember the 4th time we're ""introduced"" if I open with ""Hey whore! How's the whoring?""",ckwinny,ckwinny,01-11-2009 08:07:54,http://s3.amazonaws.com/twitter_production/profile_images/66602781/a_normal.jpg
1111838864,Forgot how many samples are out at Costco on Sundays. It's like warehouse tapas.,potjie,Potjie,01-11-2009 15:21:45,http://s3.amazonaws.com/twitter_production/profile_images/118350480/twitter_normal.jpg
1112689839,Let them wear our princely robes,THEARABPARROT,THEARABPARROT,01-12-2009 00:34:04,http://s3.amazonaws.com/twitter_production/profile_images/66258879/L1100619_normal.JPG
1113558035,"Sometimes, staying at the Hilton means discovering --too late-- that there is no such thing as ""bidet soap"".",aedison,Avery Edison,01-12-2009 09:38:01,http://s3.amazonaws.com/twitter_production/profile_images/58092982/newav_normal.jpg
1114633035,millbrae smells like freshly baked cookies right now,rxw,rxw,01-12-2009 18:03:55,http://s3.amazonaws.com/twitter_production/profile_images/27614922/Correct-radiation-warning_normal.png
1114672013,There will be people who will instantly hate your great idea and no matter what you do they will always hate it.  Deal.,rands,rands,01-12-2009 18:23:38,http://s3.amazonaws.com/twitter_production/profile_images/78687018/rands-better-05_normal.png
1116503844,"January 13, 2009 Dear Diary, Today everyone on Twitter talked about Master Cleanse.I just wanted some lemonade.",fancycwabs,Randal Cooper,01-13-2009 12:17:50,http://s3.amazonaws.com/twitter_production/profile_images/119935968/fancycwabs-tag_normal.GIF
1116777497,"Ugh, so dark so early. I feel like a hibernating bear stuck in a cave. And not just because of all the half-eaten salmon carcasses.",zolora,Theresa,01-13-2009 14:17:54,http://s3.amazonaws.com/twitter_production/profile_images/61648659/l_644398469c45779d72b60afea9d39240_normal.jpg
1116778813,"""RT"" vs ""via"".  Let the geek-battle begin.  http://bit.ly/13ZtD",atebits,Loren Brichter,01-13-2009 14:18:27,http://s3.amazonaws.com/twitter_production/profile_images/66601163/cactus_normal.jpg
1117216088,I smell a new Twinkie Defense: Woman kills neighbor for baking cookies while she herself was on a juice cleanse. The lemonade made me do it!,douls,Lili,01-13-2009 17:49:06,http://s3.amazonaws.com/twitter_production/profile_images/57830715/twitter-straw_normal.jpg
1117424262,A woman just auctioned off her virginity for $3.7 million. Wait until she finds out workers at a meatpacking plant pooled their money.,badbanana,Tim Siedell,01-13-2009 19:33:16,http://s3.amazonaws.com/twitter_production/profile_images/70998600/Bad_Banana_normal.jpg
1117713474,My man brought these two 19 year ol dominatrix over. Whoa.,THEARABPARROT,THEARABPARROT,01-13-2009 22:33:29,http://s3.amazonaws.com/twitter_production/profile_images/66258879/L1100619_normal.JPG
1118686229,"Fuck you, federal income tax. I didn't ask for these paved roads.",pfeffunit,doug pfeffer,01-14-2009 08:55:23,http://s3.amazonaws.com/twitter_production/profile_images/77622799/Untitled_normal.png
1118779532,I can resist everything except temptation. Also kittens. Also my crippling cocaine addiction.,aedison,Avery Edison,01-14-2009 09:33:34,http://s3.amazonaws.com/twitter_production/profile_images/58092982/newav_normal.jpg
1118780808,"""Unicorn Killer is now following you on Twitter."" Well, there goes the magic.",pagecrusher,Simon Goetz,01-14-2009 09:34:05,http://s3.amazonaws.com/twitter_production/profile_images/30347462/simon_copy_normal.jpg
1119030308,"I'm sorry, I shouldn't have called bridge suicide jumpers ""idiots"", it was insensitive. I should use their Indian name ""Sad Gravity People"".",DieLaughing,J. Adam Moore,01-14-2009 11:18:15,http://s3.amazonaws.com/twitter_production/profile_images/181566808/little_devil_icon_normal.jpg
1119036472,It takes a lot of cojones to open a store named Adolph Gasser _and_ have shitty customer service.,kaiton,kaiton,01-14-2009 11:20:50,http://s3.amazonaws.com/twitter_production/profile_images/68105217/escher_normal.png
1119181761,started training last night. goodbye chubbycheekz,woolypixel,sarah grant,01-14-2009 12:23:32,http://s3.amazonaws.com/twitter_production/profile_images/69532646/face_normal.jpg
1119277521,I put baby in a corner. I don't know what happens now.,weselec,shane,01-14-2009 13:04:48,http://s3.amazonaws.com/twitter_production/profile_images/119728546/avatar_normal.png
1119326399,"Going outside for a walk around the block in a t-shirt and shorts for no other reason than I can. Oh, and to smoke this giant medical joint.",DieLaughing,J. Adam Moore,01-14-2009 13:25:47,http://s3.amazonaws.com/twitter_production/profile_images/181566808/little_devil_icon_normal.jpg
1119416678,My almost office http://twitpic.com/12v9a http://twitpic.com/12v9e http://twitpic.com/12v9g,gdefelice,gino de felice,01-14-2009 14:01:48,http://s3.amazonaws.com/twitter_production/profile_images/62118985/1398113781_m_normal.gif
1120304806,"Los angeles, being inside you is like angry sex with an old lover. I will take what i want, behave badly, and salt the earth when I leave.",addictedimage,Conan knows kung-fu.,01-14-2009 21:19:01,http://s3.amazonaws.com/twitter_production/profile_images/70897048/lj_normal.jpg
1120453706,I call my white bitches emily,THEARABPARROT,THEARABPARROT,01-14-2009 23:08:08,http://s3.amazonaws.com/twitter_production/profile_images/66258879/L1100619_normal.JPG
1120491149,cyan gave a red rose to Lil Wayne,rosehose,Real-time Rose Gifts,01-14-2009 23:40:57,http://s3.amazonaws.com/twitter_production/profile_images/93554169/production_app_icon_64_normal.png
1120555188,"If you will it, dude, it is no dream.",erikprice,Erik Price,01-15-2009 00:39:31,http://s3.amazonaws.com/twitter_production/profile_images/76272543/twittericon2_normal.jpg
1121133010,walked in with snowboots and changed into my slipper-like shoes at the office. i like this.,tiboutoo,tina glengary,01-15-2009 07:07:00,http://s3.amazonaws.com/twitter_production/profile_images/23025862/icon_normal.jpg
1121226354,Jeremy is at my apartment waiting for the milf accountant.,dcurtis,Dustin Curtis,01-15-2009 07:45:09,http://s3.amazonaws.com/twitter_production/profile_images/96173253/blue-fish_normal.png
1121253783,What's the difference between an epileptic oyster worker and a nympho with diarrhea? One of them shucks between fits.,smartasshat,ʇɐɥs sɐ ʇɹɐɯs,01-15-2009 07:56:53,http://s3.amazonaws.com/twitter_production/profile_images/131344256/EinsteinShatnerSfaceSquareBeerWhiter_normal.jpg
1121546689,Oh hai dude in YOUR mid-20s checking out my daughter in the line at Panera's HOW WOULD YOU LIKE TO DIE TODAY?,vmarinelli,Victoria Marinelli,01-15-2009 09:56:03,http://s3.amazonaws.com/twitter_production/profile_images/76953857/220006156549_normal.jpg
1121783811,The Inauguration will block DC's access to the Virginia suburbs. No Old Navy. No Olive Garden. No _IHOP_. I know. Keep us in your prayers.,adamisacson,Adam Isacson,01-15-2009 11:37:10,http://s3.amazonaws.com/twitter_production/profile_images/123860842/n762092781_7641_normal.jpg
1122120658,@jamesv Think he's a great role model for the next gen CEO,llaurentsmith,Lori Laurent Smith,01-15-2009 13:58:55,http://s3.amazonaws.com/twitter_production/profile_images/68385409/MyPicture_normal.jpg
1122236042,R.i.p. Tattoo on the back of this milf. Some vato with shades on and a 4Ooz of old e sticking out of his forhead.,SLUTLUST,OJ: Yeah that OJ.,01-15-2009 14:47:13,http://s3.amazonaws.com/twitter_production/profile_images/77439562/32430011_normal.jpg
1122266313,okay maybe not wilding. but i want to get into some shenanigans.,dances,dances,01-15-2009 15:00:53,http://s3.amazonaws.com/twitter_production/profile_images/57890296/sideviewcrop_normal.jpg
1122305124,@dances shenanigans might be the 09 WAIL.,SLUTLUST,OJ: Yeah that OJ.,01-15-2009 15:19:25,http://s3.amazonaws.com/twitter_production/profile_images/77439562/32430011_normal.jpg
1122356164,"Ah, there's nothing like the sweet, sweet relief that follows the end of a relationship. (What? Is that not the normal response?)",zolora,Theresa,01-15-2009 15:44:11,http://s3.amazonaws.com/twitter_production/profile_images/61648659/l_644398469c45779d72b60afea9d39240_normal.jpg
1122449714,"In New Jersey where I grew up, nobody called them ""Jersey barriers."" They were ""those concrete highway divider thingys - you know the ones.""",adamisacson,Adam Isacson,01-15-2009 16:29:18,http://s3.amazonaws.com/twitter_production/profile_images/123860842/n762092781_7641_normal.jpg
1122665475,Bush is so not getting his damage deposit back.,badbanana,Tim Siedell,01-15-2009 18:12:28,http://s3.amazonaws.com/twitter_production/profile_images/70998600/Bad_Banana_normal.jpg
1122830846,Bush on television now is not unlike your loser ex-girlfriend showing up at the trailer demanding her half of the bong and/or the turtles.,trelvix,Trelvix,01-15-2009 19:36:34,http://s3.amazonaws.com/twitter_production/profile_images/112367673/cwalkenChinMan_normal.jpg
1123034360,This mime is really going in on these girls tho. I can't front. Given them invisible flowers and shit. Might have to switch me game up in 09,lloydski,lloydski,01-15-2009 21:34:01,http://s3.amazonaws.com/twitter_production/profile_images/68928728/jon_lovitz-1_normal.jpg
1123126532,Oh shit MOBRODER in the house!!! I thought u was supposed to be in the studio nigga... LETS GO,blujemz,Jemz,01-15-2009 22:40:01,http://s3.amazonaws.com/twitter_production/profile_images/130282859/darkdreams_logo_normal.jpg
1124173456,“There is nothing to writing. All you do is sit down at a typewriter and bleed.” - Ernest Hemingway,secretsquirrel,Ryan,01-16-2009 09:16:30,http://s3.amazonaws.com/twitter_production/profile_images/82472320/n506948590_6404_normal.jpg
1124693605,"""look, officer, i'm just on my way to a sex club where masked strangers are going to use my dick as a bong"" and he wrote me ANOTHER citation",cluckcluckers,dr. casey hall,01-16-2009 12:57:50,http://s3.amazonaws.com/twitter_production/profile_images/20067372/twit_normal.gif
1125025602,Where do all the men who aren't 13-yr-old girls on the inside hide? Is there a secret fort somewhere? Do I need a password?,zolora,Theresa,01-16-2009 15:41:35,http://s3.amazonaws.com/twitter_production/profile_images/61648659/l_644398469c45779d72b60afea9d39240_normal.jpg
1125354371,"""Sushi who?"" ""Sushi, um, put celery on elephants!"" Our child tells knock-knock jokes Rumsfeld-style: just plunge in with no exit strategy.",adamisacson,Adam Isacson,01-16-2009 18:41:05,http://s3.amazonaws.com/twitter_production/profile_images/123860842/n762092781_7641_normal.jpg
1125649621,I was in bagdad when you were in your dads bag,THEARABPARROT,THEARABPARROT,01-16-2009 21:45:26,http://s3.amazonaws.com/twitter_production/profile_images/66258879/L1100619_normal.JPG
1126181966,NOTE TO SELF: improve novel draft version control (see My Docs\AfS\AfS_final_draft.v7.94_1st_older2.penultimate_wtf_ToAdd_Last.ohnoes17.doc),sniffyjenkins,Justine Kilkerr,01-17-2009 06:33:47,http://s3.amazonaws.com/twitter_production/profile_images/137334901/try_normal.jpg
1126345345,"Day 7,160 of using normal sleeveless blankets: still no problems to report.",dbecher,David Becher,01-17-2009 08:16:33,http://s3.amazonaws.com/twitter_production/profile_images/67004438/IMG_0493_normal.jpg
1126622319,"Spraypainting ""Patrick Swayze rides horses"" in giant letters on your apartment building coked up at 7 am is a bad move. My landlord is livid",TheFatJew,TheFatJew,01-17-2009 10:48:04,http://s3.amazonaws.com/twitter_production/profile_images/71670149/horsey_normal.jpg
1126651250,"So she says to me “I have a really dirty mind”, and I say to her “Yeah? Well my next novel is going to be called Octopus Bukkake Overkill”.",sniffyjenkins,Justine Kilkerr,01-17-2009 11:04:54,http://s3.amazonaws.com/twitter_production/profile_images/137334901/try_normal.jpg
1126737811,The Korean market has awesome produce prices. 79¢ blueberries! $1.99 strawberries! 59¢ oranges! We spent $239.83. Anyone want any fruit?,adamisacson,Adam Isacson,01-17-2009 11:56:08,http://s3.amazonaws.com/twitter_production/profile_images/123860842/n762092781_7641_normal.jpg
1127397450,"excited about indian food with @timoni, @arielwaldman, and @joshualane",verbiee,Ian F,01-17-2009 18:35:34,http://s3.amazonaws.com/twitter_production/profile_images/58995974/verbiee_face_normal.jpg
1127509044,@verbiee happy to be at dinner where designers outnumber developers! Now you know how we feel :p,arielwaldman,Ariel Waldman,01-17-2009 19:47:24,http://s3.amazonaws.com/twitter_production/profile_images/130190189/104_icon_normal.jpg
1127557979,"Go ahead, switch the style up, and if they hate then let 'em hate and watch the Slankets pile up. Damn it feels good to be a Slanksta.",luckyshirt,luckyshirt,01-17-2009 20:19:24,http://s3.amazonaws.com/twitter_production/profile_images/144999523/orangecloudboxavatar2_normal.png
1127647344,Tweet *tweet = [[Tweet alloc] initWithMeme:TweetMemeHoboVagina]; Enjoy!,camh,Cameron Kenley Hunt,01-17-2009 21:22:32,http://s3.amazonaws.com/twitter_production/profile_images/142120700/avatar_normal.jpg
1127843288,"Three weeks: Gaza 1203 dead & 5000 injured, many civilians. Israel,10 soldiers & 3 civilians killed, 200 soldiers injured http://is.gd/gjtt",sashafrerejones,Sasha Frere-Jones,01-18-2009 00:17:18,http://s3.amazonaws.com/twitter_production/profile_images/80105277/Kidsbackoftrain_normal.jpg
1127862746,"Texting with @LithiumPicnic and am here to tell you that the auto-correct changes ""wuss"" to ""aids"".  Just so's you know.",steeneeweenee,Christine Kessler,01-18-2009 00:37:54,http://s3.amazonaws.com/twitter_production/profile_images/60891269/mperreault_fetevolution_fri238_normal.jpg
1128307527,"@LITHIUM_PICNIC sleep is for the weak. My brain feels like it's put together with construction paper, glitter and puffy paint.",addictedimage,Conan knows kung-fu.,01-18-2009 07:40:52,http://s3.amazonaws.com/twitter_production/profile_images/70897048/lj_normal.jpg
1128659021,I have begun speculating about the home life of the Wii Yoga instructor. She seems so competent but why is she having trouble sleeping?,neilhimself,Neil Gaiman,01-18-2009 11:10:16,http://s3.amazonaws.com/twitter_production/profile_images/130051364/me_normal.jpg
1128895258,You can pretty much get through a visit to the men's room and only touch things with your shoes. Related: I need to burn my shoes.,Moltz,John Moltz,01-18-2009 13:15:35,http://s3.amazonaws.com/twitter_production/profile_images/116992556/B9_Torsoe_normal.jpg
1129078397,why are there no bandaids for black people,alanapost,Alana Post,01-18-2009 14:51:51,http://s3.amazonaws.com/twitter_production/profile_images/111785337/cougar_normal.png
1129889847,Guy next to me is rocking a fanny pack & teaching the sushi chef how to speak like a cartoon duck. Fugees on the stereo. I may never leave,kaiton,kaiton,01-18-2009 22:42:57,http://s3.amazonaws.com/twitter_production/profile_images/68105217/escher_normal.png
1129975685,Yeah bizzaro James Lipton good idea coming to a college bar at 3am to read a book. Good idea.,franktheguy,franktheguy,01-18-2009 23:57:08,http://s3.amazonaws.com/twitter_production/profile_images/101588941/photo_normal.jpg
1130829321,"Hmm which chapstick: coconut-lime, mango, raspberry-lemonade.",amadad,Ali Madad,01-19-2009 08:54:10,http://s3.amazonaws.com/twitter_production/profile_images/59744651/n580600538_1587844_5163_normal.jpg
1131379156,"I have a dream that one day my children will not be judged by the color of their skin, but by the content of their tacos.",Yagermeister333,Tré,01-19-2009 12:48:06,http://s3.amazonaws.com/twitter_production/profile_images/140650999/mustang-grill_normal.jpg
1131599314,ABDEL GOT HIS VISA!!!!!!!!!!!!!!!!!!!! nettle incoming / U.S. approach this march,djrupture,djrupture,01-19-2009 14:23:39,http://s3.amazonaws.com/twitter_production/profile_images/69362076/jacesmall_normal.jpg
1131806872,Mom: I smell something. Me: The smell of change? Mom: No. Me: It's probably the smell of change. Mom: Dishes? Me: CHANGE.,clapifyoulikeme,Abby Spice,01-19-2009 15:59:04,http://s3.amazonaws.com/twitter_production/profile_images/53511624/twitterpuff_normal.jpg
1131859821,launched http://www.sifrvault.com --- join!,_hollywood,Cher,01-19-2009 16:24:51,http://s3.amazonaws.com/twitter_production/profile_images/60921722/l_8f408c4050fa477df885b252f69c8538_normal.jpg
1131980429,wavy lines of sound (shellac = 75% bug goo)  http://tinyurl.com/7qrjre,djrupture,djrupture,01-19-2009 17:23:23,http://s3.amazonaws.com/twitter_production/profile_images/69362076/jacesmall_normal.jpg
1132079382,FTW  http://twitpic.com/14wxu,sashafrerejones,Sasha Frere-Jones,01-19-2009 18:13:57,http://s3.amazonaws.com/twitter_production/profile_images/80105277/Kidsbackoftrain_normal.jpg
1133118139,"I'm shocked that they can design, engineer & perfect a safe wet/dry electric shaver, yet I still can't make toast in the shower.",adtothebone,Clayton Hove,01-20-2009 05:32:22,http://s3.amazonaws.com/twitter_production/profile_images/115622968/hosshove3_normal.jpg
1133198261,I hear we're all getting magical ponies today.  They might even be unicorn ponies.,lmorchard,l.m. orchard,01-20-2009 06:09:19,http://s3.amazonaws.com/twitter_production/profile_images/55461184/heeed9_normal.jpg
1133511405,I need a new DLSR camera but cant afford it. To raise some cash I've put all my Bush-era tweets on Ebay. Free shipping & handling!,sniffyjenkins,Justine Kilkerr,01-20-2009 08:15:33,http://s3.amazonaws.com/twitter_production/profile_images/137334901/try_normal.jpg
1133688034,"""Reparations, bitches!"" / if Elizabeth reads a poem about watermelons i will SCREAM",djrupture,djrupture,01-20-2009 08:54:37,http://s3.amazonaws.com/twitter_production/profile_images/69362076/jacesmall_normal.jpg
1133780136,Thanking Bush for his service to our nation is like thanking the bank teller for not shitting himself while the vault got robbed.,gordonshumway,J-Money,01-20-2009 09:08:43,http://s3.amazonaws.com/twitter_production/profile_images/74369259/cropped_normal.jpg
1133855213,This guy gives a good speech. He's gonna go far one day.,Moltz,John Moltz,01-20-2009 09:26:57,http://s3.amazonaws.com/twitter_production/profile_images/116992556/B9_Torsoe_normal.jpg
1134074934,Yall should have seen me. Standin there. Teary-eyed. Vodka-redbull in hand. With a boner.,twoname,two name jenkins,01-20-2009 10:21:34,http://s3.amazonaws.com/twitter_production/profile_images/72977846/TWONAME_normal.jpg
1134224836,Brand new world. We haz it.,sniffyjenkins,Justine Kilkerr,01-20-2009 11:16:57,http://s3.amazonaws.com/twitter_production/profile_images/137334901/try_normal.jpg
1134881951,WASHINGTON DC I AM DOING IT BIG LIKE STEVEN SEAGAL'S KIMONO COLLECTION!!!,TheFatJew,TheFatJew,01-20-2009 15:55:54,http://s3.amazonaws.com/twitter_production/profile_images/71670149/horsey_normal.jpg
1135049787,Dreamt our twitter avatars were having a celebration feast with the Obamas.Plus a swimming pool w waterfall & we swam w squirrels in a race.,badkitty_,badkitty,01-20-2009 17:16:28,http://s3.amazonaws.com/twitter_production/profile_images/67227300/bettie_page_avatar_normal.jpg
1135204420,FREEZE. SWITCH. GO CRAZY!,sferik,Erik Michaels-Ober,01-20-2009 18:28:17,http://s3.amazonaws.com/twitter_production/profile_images/120458776/erik_normal.jpeg
1135574552,RT @hodgman DAVID REES rests. Now it's really come home to me. http://bit.ly/3acazp,pheezy,evan cordes,01-20-2009 21:40:42,http://s3.amazonaws.com/twitter_production/profile_images/16223042/51035644690_N01_normal.jpg
1135917312,Oh yeah! Grape-flavored windshield wiper fluid for EXTREME temperatures!Pairs nicely with Chuck E. Cheese pizza and rat poison.,adtothebone,Clayton Hove,01-21-2009 02:25:01,http://s3.amazonaws.com/twitter_production/profile_images/115622968/hosshove3_normal.jpg
1136493449,"since this is the ""dawn of a new day"", i might as well sign up for this crap",aidaan,Aidan Dysart,01-21-2009 07:50:39,http://s3.amazonaws.com/twitter_production/profile_images/105199606/photobooth3_normal.jpg
1137007066,@shauninman @sifr @mikeindustries - http://sifrvault.com/ - a gift to the sIFR community from @_hollywood,ltackett,Lorin Tackett,01-21-2009 11:13:15,http://s3.amazonaws.com/twitter_production/profile_images/70955934/side_shot_normal.png
1137190745,"""I just crapped so hard the room went blurry and my tatts faded."" You understand that I had no choice but to hire her on the spot, right?",trelvix,Trelvix,01-21-2009 12:28:01,http://s3.amazonaws.com/twitter_production/profile_images/112367673/cwalkenChinMan_normal.jpg
1137892977,You mean these black jeans don't come with a free wolf tshirt!? What kind of place is this!?,franktheguy,franktheguy,01-21-2009 17:30:41,http://s3.amazonaws.com/twitter_production/profile_images/101588941/photo_normal.jpg
1137956239,"this makes me miss weighted companion cube :'( my one true love, why did you leave me? http://tinyurl.com/8ucktl",aidaan,Aidan Dysart,01-21-2009 17:59:55,http://s3.amazonaws.com/twitter_production/profile_images/105199606/photobooth3_normal.jpg
1138239511,Congrats to zivity artists @chaselisbon and @apneatic for getting the most Zivity votes in 24 hours after set was released.  1500+ votes!!,cyantist,Cyan Banister,01-21-2009 20:13:48,http://s3.amazonaws.com/twitter_production/profile_images/76929712/cyanicon_normal.jpg
1138276788,Just tonight finally finished and replaced the half used bottle of Palmolive @gustopher left me in Oct '07. Make of that what you will.,kosta,Kosta Stratigos,01-21-2009 20:34:00,http://s3.amazonaws.com/twitter_production/profile_images/20794332/the_bandit_normal.jpg
1138452217,"""Having chosen you, I relinquish all curatorial control"" YES , L.A. IS GOING TO BE FUN.",djrupture,djrupture,01-21-2009 22:21:36,http://s3.amazonaws.com/twitter_production/profile_images/69362076/jacesmall_normal.jpg
1138487496,@kiwispouse There isn't a flower in the pot. It's a mint plant. The mint is for mojitos. I don't drink so the mojitos are for guests.,EarthEmperor,Daniel Kemp,01-21-2009 22:48:46,http://s3.amazonaws.com/twitter_production/profile_images/60981848/dkfacesmall500px_normal.jpg
1139039934,Kelly gave 4 white roses to reptilianman,rosehose,Real-time Rose Gifts,01-22-2009 05:43:26,http://s3.amazonaws.com/twitter_production/profile_images/93554169/production_app_icon_64_normal.png
1139530909,"Uh, I am entering River Styx, Ohio. This is the town's official name",JackPine,jack pine,01-22-2009 08:58:34,http://s3.amazonaws.com/twitter_production/profile_images/22084552/profile_normal.gif
1139552838,"@JackPine if you see Charon, please tell him I want my money back.",tto,tollmanowens,01-22-2009 09:06:28,http://s3.amazonaws.com/twitter_production/profile_images/70956314/smallDorkPhoto_normal.jpg
1139599527,my counsel to those who do job interviews is to mark the halfway point with a simple “do you have a rudimentary understanding of tunnels?”,_why,why the lucky stiff,01-22-2009 09:23:58,http://s3.amazonaws.com/twitter_production/profile_images/32324032/mortar_midget_normal.png
1139868861,"Digg will lay off 10% of its 75-person staff. Is that 7 or 8 people? In any case, that eighth guy must be really nervous.",rafitorres,Rafael Torres,01-22-2009 11:08:26,http://s3.amazonaws.com/twitter_production/profile_images/52064194/n822095233_979899_3292_normal.jpg
1139892756,"back in the basement, and not complaining a bit",jamesv,james vreeland,01-22-2009 11:17:49,http://s3.amazonaws.com/twitter_production/profile_images/66558728/skull_001_normal.jpg
1140498740,"@jamescigler Well, the trouble with the drunk object is it often leads to the anal object. What?  DON'T JUDGE ME.",stretta,stretta,01-22-2009 15:20:52,http://s3.amazonaws.com/twitter_production/profile_images/50181662/stretta_icon_normal.png
1140736815,~La Mas Chula ArY~ KEEP ON HATIN BITCHEZ *  gave a white rose to Bootyliciouz♥,rosehose,Real-time Rose Gifts,01-22-2009 17:12:11,http://s3.amazonaws.com/twitter_production/profile_images/93554169/production_app_icon_64_normal.png
1140789542,"ON MY GROWN WOMAN SHIT,GET ON MY LEVEL gave a white rose to €We ain't done she jus needed time MRJ€",rosehose,Real-time Rose Gifts,01-22-2009 17:37:35,http://s3.amazonaws.com/twitter_production/profile_images/93554169/production_app_icon_64_normal.png
1142226064,@blurb talk to me about flow bindings,samaman,sam cannon,01-23-2009 07:54:58,http://s3.amazonaws.com/twitter_production/profile_images/22023182/Photo_3_normal.jpg
1142635590,"""im killing it. ive washing my dick in 3 different sinks this week"" -tom my friend. best quote ever!!!",lloydski,lloydski,01-23-2009 10:27:40,http://s3.amazonaws.com/twitter_production/profile_images/68928728/jon_lovitz-1_normal.jpg
1144107873,kandykisses gave a white rose to HYPHY ASS P.I.M.P ®,rosehose,Real-time Rose Gifts,01-23-2009 22:38:34,http://s3.amazonaws.com/twitter_production/profile_images/93554169/production_app_icon_64_normal.png
1144129069,[{n0x!0u$ b!tcH}] TalK sHit Giit HiiT  gave 6 white roses to ~Love or Die~,rosehose,Real-time Rose Gifts,01-23-2009 22:56:49,http://s3.amazonaws.com/twitter_production/profile_images/93554169/production_app_icon_64_normal.png
1144152099,the realest young princess gave a white rose to RAINDROP! LOVIN ME SOME SILK!,rosehose,Real-time Rose Gifts,01-23-2009 23:17:09,http://s3.amazonaws.com/twitter_production/profile_images/93554169/production_app_icon_64_normal.png
1145227227,"#myfirstjob dishwasher, 1968, pontchartrain wine cellars, 234 west larned, detroit (where cold duck was invented in 1937) http://is.gd/h5Ai",peterhoneyman,peter honeyman,01-24-2009 12:12:51,http://s3.amazonaws.com/twitter_production/profile_images/92745418/P1080820_2_normal.JPG
1145297472,"""I want to fingerblast your heart"" is one of the best pickup lines ever",TheFatJew,TheFatJew,01-24-2009 12:51:43,http://s3.amazonaws.com/twitter_production/profile_images/71670149/horsey_normal.jpg
1145868509,@jm3  kind of like riding a tiger. you never know quite when to get off without getting bitten,atothek,a to the k,01-24-2009 18:19:01,http://s3.amazonaws.com/twitter_production/profile_images/39670762/all_the_boys_3_normal.jpg
1145954760,@atothek you don't. You ride the tiger till it passes out from exhaustion.,addictedimage,Conan knows kung-fu.,01-24-2009 19:10:01,http://s3.amazonaws.com/twitter_production/profile_images/70897048/lj_normal.jpg
